Código de instalación;Código de compañía;Cod Alternat;Códigos Calculados;Artic Padre;Cod Pre-pack;Ratio de preempacado;Unidades de empacado;Cod EAN Prod;Parte b;Parte c;Parte d;Parte e;Parte f;Total de LPN de salida;Total Act;Activa asignada;Activa disponible;Total de LPN de entrada;LPN de entrada asignada;LPN de entrada disponible;LPN de entrada sin verificar;Total asignado;Total disponible;Total de inventario;Resumen de inventario interno;Unidades secundarias de resumen de inventario interno;Cantidad de orden abierta
B100;FARMACORP;="7898279794859";="7898279794859";False;;0;0;="7898279794859";;;;;;0;0;0;0;555;56;499;0;56;499;555;555;555;0
B100;FARMACORP;="7898279795061";="7898279795061";False;;0;0;="7898279795061";;;;;;0;0;0;0;1158;220;938;0;220;938;1158;1158;1158;0
B100;FARMACORP;="7898279799823";="7898279799823";False;;0;0;="7898279799823";;;;;;0;0;0;0;1224;3;1221;0;3;1221;1224;1224;1224;0
B100;FARMACORP;="7898348684852";="7898348684852";False;;0;0;="7898348684852";;;;;;0;0;0;0;11;0;11;0;0;11;11;11;11;0
B100;FARMACORP;="7898490090020";="7898490090020";False;;0;0;="7898490090020";;;;;;0;0;0;0;43;0;43;0;0;43;43;43;43;0
B100;FARMACORP;="7898490090037";="7898490090037";False;;0;0;="7898490090037";;;;;;0;0;0;0;22;0;22;0;0;22;22;22;22;0
B100;FARMACORP;="7898490090570";="7898490090570";False;;0;0;="7898490090570";;;;;;0;0;0;0;61;0;61;0;0;61;61;61;61;0
B100;FARMACORP;="7898490091638";="7898490091638";False;;0;0;="7898490091638";;;;;;0;0;0;0;59;0;59;0;0;59;59;59;59;0
B100;FARMACORP;="7898490091645";="7898490091645";False;;0;0;="7898490091645";;;;;;0;0;0;0;60;0;60;0;0;60;60;60;60;0
B100;FARMACORP;="7898490091652";="7898490091652";False;;0;0;="7898490091652";;;;;;0;0;0;0;61;0;61;0;0;61;61;61;61;0
B100;FARMACORP;="7898490091669";="7898490091669";False;;0;0;="7898490091669";;;;;;0;0;0;0;62;0;62;0;0;62;62;62;62;0
B100;FARMACORP;="7898490091676";="7898490091676";False;;0;0;="7898490091676";;;;;;0;0;0;0;77;0;77;0;0;77;77;77;77;0
B100;FARMACORP;="7898490091683";="7898490091683";False;;0;0;="7898490091683";;;;;;0;0;0;0;59;0;59;0;0;59;59;59;59;0
B100;FARMACORP;="7898490091690";="7898490091690";False;;0;0;="7898490091690";;;;;;0;0;0;0;54;0;54;0;0;54;54;54;54;0
B100;FARMACORP;="7898490092109";="7898490092109";False;;0;0;="7898490092109";;;;;;0;0;0;0;132;0;132;0;0;132;132;132;132;0
B100;FARMACORP;="7898490092406";="7898490092406";False;;0;0;="7898490092406";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7898490093199";="7898490093199";False;;0;0;="7898490093199";;;;;;0;0;0;0;118;0;118;0;0;118;118;118;118;0
B100;FARMACORP;="7898490094479";="7898490094479";False;;0;0;="7898490094479";;;;;;0;0;0;0;98;0;98;0;0;98;98;98;98;0
B100;FARMACORP;="7898490094486";="7898490094486";False;;0;0;="7898490094486";;;;;;0;0;0;0;100;0;100;0;0;100;100;100;100;0
B100;FARMACORP;="7898490096015";="7898490096015";False;;0;0;="7898490096015";;;;;;0;0;0;0;95;0;95;0;0;95;95;95;95;0
B100;FARMACORP;="7898490096022";="7898490096022";False;;0;0;="7898490096022";;;;;;0;0;0;0;91;0;91;0;0;91;91;91;91;0
B100;FARMACORP;="7898490096398";="7898490096398";False;;0;0;="7898490096398";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7898490096435";="7898490096435";False;;0;0;="7898490096435";;;;;;0;0;0;0;68;0;68;0;0;68;68;68;68;0
B100;FARMACORP;="7898490097524";="7898490097524";False;;0;0;="7898490097524";;;;;;0;0;0;0;36;0;36;0;0;36;36;36;36;0
B100;FARMACORP;="7898490097531";="7898490097531";False;;0;0;="7898490097531";;;;;;0;0;0;0;40;0;40;0;0;40;40;40;40;0
B100;FARMACORP;="7898490097777";="7898490097777";False;;0;0;="7898490097777";;;;;;0;0;0;0;106;0;106;0;0;106;106;106;106;0
B100;FARMACORP;="7898510458847";="7898510458847";False;;0;0;="7898510458847";;;;;;0;0;0;0;41;41;0;0;41;0;41;41;41;11
B100;FARMACORP;="7898510458939";="7898510458939";False;;0;0;="7898510458939";;;;;;0;0;0;0;47;2;45;0;2;45;47;47;47;0
B100;FARMACORP;="7898510458984";="7898510458984";False;;0;0;="7898510458984";;;;;;0;0;0;0;38;10;28;0;10;28;38;38;38;0
B100;FARMACORP;="7898510459066";="7898510459066";False;;0;0;="7898510459066";;;;;;0;0;0;0;73;2;71;0;2;71;73;73;73;0
B100;FARMACORP;="7898510459103";="7898510459103";False;;0;0;="7898510459103";;;;;;0;0;0;0;38;8;24;0;8;24;38;38;38;0
B100;FARMACORP;="7898510459264";="7898510459264";False;;0;0;="7898510459264";;;;;;0;0;0;0;46;12;32;0;12;32;46;46;46;0
B100;FARMACORP;="7898541760063";="7898541760063";False;;0;0;="7898541760063";;;;;;0;0;0;0;7;0;7;0;0;7;7;7;7;0
B100;FARMACORP;="7898553882142";="7898553882142";False;;0;0;="7898553882142";;;;;;0;0;0;0;16;4;12;0;4;12;16;16;16;0
B100;FARMACORP;="7898553882708";="7898553882708";False;;0;0;="7898553882708";;;;;;0;0;0;0;5;0;5;0;0;5;5;5;5;4
B100;FARMACORP;="7898587770668";="7898587770668";False;;0;0;="7898587770668";;;;;;0;0;0;0;85;0;85;0;0;85;85;85;85;0
B100;FARMACORP;="7898587770699";="7898587770699";False;;0;0;="7898587770699";;;;;;0;0;0;0;55;0;55;0;0;55;55;55;55;0
B100;FARMACORP;="7898591450600";="7898591450600";False;;0;0;="7898591450600";;;;;;0;0;0;0;486;45;441;0;45;441;486;486;486;0
B100;FARMACORP;="7898591450648";="7898591450648";False;;0;0;="7898591450648";;;;;;0;0;0;0;337;25;312;0;25;312;337;337;337;0
B100;FARMACORP;="7898591450662";="7898591450662";False;;0;0;="7898591450662";;;;;;0;0;0;0;658;57;601;0;57;601;658;658;658;0
B100;FARMACORP;="7898591450686";="7898591450686";False;;0;0;="7898591450686";;;;;;0;0;0;0;406;16;390;0;16;390;406;406;406;0
B100;FARMACORP;="7898591450723";="7898591450723";False;;0;0;="7898591450723";;;;;;0;0;0;0;411;52;359;0;52;359;411;411;411;0
B100;FARMACORP;="7898591454592";="7898591454592";False;;0;0;="7898591454592";;;;;;0;0;0;0;348;8;340;0;8;340;348;348;348;0
B100;FARMACORP;="7898591455001";="7898591455001";False;;0;0;="7898591455001";;;;;;0;0;0;0;234;20;214;0;20;214;234;234;234;0
B100;FARMACORP;="7898591455025";="7898591455025";False;;0;0;="7898591455025";;;;;;0;0;0;0;420;54;366;0;54;366;420;420;420;0
B100;FARMACORP;="7898591455629";="7898591455629";False;;0;0;="7898591455629";;;;;;0;0;0;0;1367;2;1365;0;2;1365;1367;1367;1367;0
B100;FARMACORP;="7898591455643";="7898591455643";False;;0;0;="7898591455643";;;;;;0;0;0;0;1186;6;1180;0;6;1180;1186;1186;1186;0
B100;FARMACORP;="7898591457777";="7898591457777";False;;0;0;="7898591457777";;;;;;0;0;0;0;652;115;537;0;115;537;652;652;652;0
B100;FARMACORP;="7898591457807";="7898591457807";False;;0;0;="7898591457807";;;;;;0;0;0;0;205;20;185;0;20;185;205;205;205;0
B100;FARMACORP;="7898591457814";="7898591457814";False;;0;0;="7898591457814";;;;;;0;0;0;0;196;10;186;0;10;186;196;196;196;0
B100;FARMACORP;="7898591459405";="7898591459405";False;;0;0;="7898591459405";;;;;;0;0;0;0;274;26;248;0;26;248;274;274;274;0
B100;FARMACORP;="7898591459436";="7898591459436";False;;0;0;="7898591459436";;;;;;0;0;0;0;290;28;262;0;28;262;290;290;290;0
B100;FARMACORP;="7898591459474";="7898591459474";False;;0;0;="7898591459474";;;;;;0;0;0;0;1046;3;1043;0;3;1043;1046;1046;1046;0
B100;FARMACORP;="7898591459498";="7898591459498";False;;0;0;="7898591459498";;;;;;0;0;0;0;1241;9;1232;0;9;1232;1241;1241;1241;0
B100;FARMACORP;="7898591459511";="7898591459511";False;;0;0;="7898591459511";;;;;;0;0;0;0;1158;6;1152;0;6;1152;1158;1158;1158;0
B100;FARMACORP;="7898656390667";="7898656390667";False;;0;0;="7898656390667";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7898675800000";="7898675800000";False;;0;0;="7898675800000";;;;;;0;0;0;0;7;0;7;0;0;7;7;7;7;0
B100;FARMACORP;="7898675804398";="7898675804398";False;;0;0;="7898675804398";;;;;;0;0;0;0;102;3;99;0;3;99;102;102;102;0
B100;FARMACORP;="7898675805050";="7898675805050";False;;0;0;="7898675805050";;;;;;15;0;0;0;56;10;46;0;10;46;56;71;71;0
B100;FARMACORP;="7898675805074";="7898675805074";False;;0;0;="7898675805074";;;;;;3;0;0;0;43;2;41;0;2;41;43;46;46;0
B100;FARMACORP;="7898675805203";="7898675805203";False;;0;0;="7898675805203";;;;;;10;0;0;0;36;4;32;0;4;32;36;46;46;0
B100;FARMACORP;="7898675805241";="7898675805241";False;;0;0;="7898675805241";;;;;;5;0;0;0;67;0;67;0;0;67;67;72;72;0
B100;FARMACORP;="7898675806026";="7898675806026";False;;0;0;="7898675806026";;;;;;36;0;0;0;133;8;125;0;8;125;133;169;169;0
B100;FARMACORP;="7898675806033";="7898675806033";False;;0;0;="7898675806033";;;;;;5;0;0;0;6;0;6;0;0;6;6;11;11;4
B100;FARMACORP;="7898675807993";="7898675807993";False;;0;0;="7898675807993";;;;;;3;0;0;0;32;2;30;0;2;30;32;35;35;0
B100;FARMACORP;="7898675809034";="7898675809034";False;;0;0;="7898675809034";;;;;;13;0;0;0;16;0;16;0;0;16;16;29;29;0
B100;FARMACORP;="7898922618631";="7898922618631";False;;0;0;="7898922618631";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="7898927451189";="7898927451189";False;;0;0;="7898927451189";;;;;;0;0;0;0;5;0;5;0;0;5;5;5;5;0
B100;FARMACORP;="7898927451356";="7898927451356";False;;0;0;="7898927451356";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7898930141800";="7898930141800";False;;0;0;="7898930141800";;;;;;0;0;0;0;120;30;90;0;30;90;120;120;120;0
B100;FARMACORP;="7898930142173";="7898930142173";False;;0;0;="7898930142173";;;;;;0;0;0;0;130;63;67;0;63;67;130;130;130;0
B100;FARMACORP;="7898930672137";="7898930672137";False;;0;0;="7898930672137";;;;;;0;0;0;0;8;0;8;0;0;8;8;8;8;0
B100;FARMACORP;="7898930672229";="7898930672229";False;;0;0;="7898930672229";;;;;;0;0;0;0;6;2;4;0;2;4;6;6;6;0
B100;FARMACORP;="7898930672328";="7898930672328";False;;0;0;="7898930672328";;;;;;0;0;0;0;102;2;100;0;2;100;102;102;102;0
B100;FARMACORP;="7898930672335";="7898930672335";False;;0;0;="7898930672335";;;;;;0;0;0;0;26;6;20;0;6;20;26;26;26;0
B100;FARMACORP;="7898930672465";="7898930672465";False;;0;0;="7898930672465";;;;;;0;0;0;0;44;12;32;0;12;32;44;44;44;0
B100;FARMACORP;="7898930672472";="7898930672472";False;;0;0;="7898930672472";;;;;;0;0;0;0;15;0;15;0;0;15;15;15;15;0
B100;FARMACORP;="7898930672618";="7898930672618";False;;0;0;="7898930672618";;;;;;0;0;0;0;9;2;7;0;2;7;9;9;9;0
B100;FARMACORP;="7898941400835";="7898941400835";False;;0;0;="7898941400835";;;;;;0;0;0;0;198;4;194;0;4;194;198;198;198;0
B100;FARMACORP;="7898941401238";="7898941401238";False;;0;0;="7898941401238";;;;;;0;0;0;0;45;2;43;0;2;43;45;45;45;0
B100;FARMACORP;="7898964097098";="7898964097098";False;;0;0;="7898964097098";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7899026462571";="7899026462571";False;;0;0;="7899026462571";;;;;;0;0;0;0;28;2;26;0;2;26;28;28;28;0
B100;FARMACORP;="7899026462601";="7899026462601";False;;0;0;="7899026462601";;;;;;0;0;0;0;46;2;44;0;2;44;46;46;46;0
B100;FARMACORP;="7899026462625";="7899026462625";False;;0;0;="7899026462625";;;;;;0;0;0;0;102;10;92;0;10;92;102;102;102;0
B100;FARMACORP;="7899026462632";="7899026462632";False;;0;0;="7899026462632";;;;;;0;0;0;0;47;2;45;0;2;45;47;47;47;4
B100;FARMACORP;="7899026462656";="7899026462656";False;;0;0;="7899026462656";;;;;;0;0;0;0;29;0;29;0;0;29;29;29;29;0
B100;FARMACORP;="7899026479395";="7899026479395";False;;0;0;="7899026479395";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7899069400066";="7899069400066";False;;0;0;="7899069400066";;;;;;0;0;0;0;55;26;29;0;26;29;55;55;55;0
B100;FARMACORP;="7899069400097";="7899069400097";False;;0;0;="7899069400097";;;;;;0;0;0;0;13;12;1;0;12;1;13;13;13;0
B100;FARMACORP;="7899620655997";="7899620655997";False;;0;0;="7899620655997";;;;;;0;0;0;0;525;0;365;0;0;365;525;525;525;0
B100;FARMACORP;="7899620656017";="7899620656017";False;;0;0;="7899620656017";;;;;;0;0;0;0;851;0;851;0;0;851;851;851;851;0
B100;FARMACORP;="7899620656024";="7899620656024";False;;0;0;="7899620656024";;;;;;0;0;0;0;4;0;4;0;0;4;4;4;4;0
B100;FARMACORP;="7899620656048";="7899620656048";False;;0;0;="7899620656048";;;;;;0;0;0;0;101;0;94;0;0;94;101;101;101;0
B100;FARMACORP;="7899621101035";="7899621101035";False;;0;0;="7899621101035";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7899621104531";="7899621104531";False;;0;0;="7899621104531";;;;;;0;0;0;0;42;2;40;0;2;40;42;42;42;0
B100;FARMACORP;="7899621106306";="7899621106306";False;;0;0;="7899621106306";;;;;;0;0;0;0;107;0;107;0;0;107;107;107;107;0
B100;FARMACORP;="7899621108287";="7899621108287";False;;0;0;="7899621108287";;;;;;0;0;0;0;2;0;0;0;0;0;2;2;2;0
B100;FARMACORP;="7899621108300";="7899621108300";False;;0;0;="7899621108300";;;;;;0;0;0;0;262;18;244;0;18;244;262;262;262;0
B100;FARMACORP;="7899674017147";="7899674017147";False;;0;0;="7899674017147";;;;;;0;0;0;0;27;0;27;0;0;27;27;27;27;0
B100;FARMACORP;="7899674021854";="7899674021854";False;;0;0;="7899674021854";;;;;;0;0;0;0;409;0;409;0;0;409;409;409;409;0
B100;FARMACORP;="7899674022004";="7899674022004";False;;0;0;="7899674022004";;;;;;0;0;0;0;153;0;153;0;0;153;153;153;153;0
B100;FARMACORP;="7899674022011";="7899674022011";False;;0;0;="7899674022011";;;;;;0;0;0;0;71;2;69;0;2;69;71;71;71;0
B100;FARMACORP;="7899674023254";="7899674023254";False;;0;0;="7899674023254";;;;;;0;0;0;0;193;0;193;0;0;193;193;193;193;0
B100;FARMACORP;="7899674027481";="7899674027481";False;;0;0;="7899674027481";;;;;;0;0;0;0;50;2;48;0;2;48;50;50;50;2
B100;FARMACORP;="7899674027504";="7899674027504";False;;0;0;="7899674027504";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7899674028341";="7899674028341";False;;0;0;="7899674028341";;;;;;0;0;0;0;211;0;211;0;0;211;211;211;211;0
B100;FARMACORP;="7899674030559";="7899674030559";False;;0;0;="7899674030559";;;;;;0;0;0;0;112;0;112;0;0;112;112;112;112;0
B100;FARMACORP;="7899674030566";="7899674030566";False;;0;0;="7899674030566";;;;;;0;0;0;0;164;0;164;0;0;164;164;164;164;0
B100;FARMACORP;="7899674035196";="7899674035196";False;;0;0;="7899674035196";;;;;;0;0;0;0;40;0;40;0;0;40;40;40;40;0
B100;FARMACORP;="7899674035349";="7899674035349";False;;0;0;="7899674035349";;;;;;0;0;0;0;62;2;60;0;2;60;62;62;62;0
B100;FARMACORP;="7899674035387";="7899674035387";False;;0;0;="7899674035387";;;;;;0;0;0;0;166;2;164;0;2;164;166;166;166;0
B100;FARMACORP;="7899674035394";="7899674035394";False;;0;0;="7899674035394";;;;;;0;0;0;0;136;0;136;0;0;136;136;136;136;0
B100;FARMACORP;="7899674035400";="7899674035400";False;;0;0;="7899674035400";;;;;;0;0;0;0;19;8;11;0;8;11;19;19;19;0
B100;FARMACORP;="7899674035424";="7899674035424";False;;0;0;="7899674035424";;;;;;0;0;0;0;53;0;53;0;0;53;53;53;53;0
B100;FARMACORP;="7899674035431";="7899674035431";False;;0;0;="7899674035431";;;;;;0;0;0;0;23;12;11;0;12;11;23;23;23;4
B100;FARMACORP;="7899674035561";="7899674035561";False;;0;0;="7899674035561";;;;;;0;0;0;0;615;0;615;0;0;615;615;615;615;0
B100;FARMACORP;="7899674036063";="7899674036063";False;;0;0;="7899674036063";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7899674036674";="7899674036674";False;;0;0;="7899674036674";;;;;;0;0;0;0;109;0;0;0;0;0;109;109;109;31
B100;FARMACORP;="7899674037480";="7899674037480";False;;0;0;="7899674037480";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7899674039316";="7899674039316";False;;0;0;="7899674039316";;;;;;0;0;0;0;4;0;4;0;0;4;4;4;4;0
B100;FARMACORP;="7899674039323";="7899674039323";False;;0;0;="7899674039323";;;;;;0;0;0;0;13;0;13;0;0;13;13;13;13;0
B100;FARMACORP;="7899674039330";="7899674039330";False;;0;0;="7899674039330";;;;;;0;0;0;0;73;0;73;0;0;73;73;73;73;0
B100;FARMACORP;="7899674039460";="7899674039460";False;;0;0;="7899674039460";;;;;;0;0;0;0;6;4;2;0;4;2;6;6;6;0
B100;FARMACORP;="7899674039552";="7899674039552";False;;0;0;="7899674039552";;;;;;0;0;0;0;72;36;36;0;36;36;72;72;72;0
B100;FARMACORP;="7899674039569";="7899674039569";False;;0;0;="7899674039569";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7899674039576";="7899674039576";False;;0;0;="7899674039576";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7899706188340";="7899706188340";False;;0;0;="7899706188340";;;;;;0;0;0;0;8;1;7;0;1;7;8;8;8;0
B100;FARMACORP;="7899706192019";="7899706192019";False;;0;0;="7899706192019";;;;;;0;0;0;0;5;0;5;0;0;5;5;5;5;0
B100;FARMACORP;="7899706194273";="7899706194273";False;;0;0;="7899706194273";;;;;;0;0;0;0;62;0;62;0;0;62;62;62;62;0
B100;FARMACORP;="7899853806548";="7899853806548";False;;0;0;="7899853806548";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7899861843207";="7899861843207";False;;0;0;="7899861843207";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="7900161000679";="7900161000679";False;;0;0;="7900161000679";;;;;;0;0;0;0;5;0;5;0;0;5;5;5;5;0
B100;FARMACORP;="7900161000884";="7900161000884";False;;0;0;="7900161000884";;;;;;0;0;0;0;1;0;0;0;0;0;1;1;1;0
B100;FARMACORP;="7900161006749";="7900161006749";False;;0;0;="7900161006749";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7908163602914";="7908163602914";False;;0;0;="7908163602914";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7908163609814";="7908163609814";False;;0;0;="7908163609814";;;;;;0;0;0;0;106;0;106;0;0;106;106;106;106;0
B100;FARMACORP;="7908163610414";="7908163610414";False;;0;0;="7908163610414";;;;;;0;0;0;0;76;0;76;0;0;76;76;76;76;0
B100;FARMACORP;="7908163614313";="7908163614313";False;;0;0;="7908163614313";;;;;;0;0;0;0;37;0;37;0;0;37;37;37;37;0
B100;FARMACORP;="7908163619813";="7908163619813";False;;0;0;="7908163619813";;;;;;0;0;0;0;100;1;99;0;1;99;100;100;100;0
B100;FARMACORP;="7908163629218";="7908163629218";False;;0;0;="7908163629218";;;;;;0;0;0;0;21;1;20;0;1;20;21;21;21;0
B100;FARMACORP;="7908163630412";="7908163630412";False;;0;0;="7908163630412";;;;;;0;0;0;0;79;0;79;0;0;79;79;79;79;0
B100;FARMACORP;="7908163633710";="7908163633710";False;;0;0;="7908163633710";;;;;;0;0;0;0;8;0;8;0;0;8;8;8;8;0
B100;FARMACORP;="7908163634311";="7908163634311";False;;0;0;="7908163634311";;;;;;0;0;0;0;51;0;51;0;0;51;51;51;51;0
B100;FARMACORP;="7908163644310";="7908163644310";False;;0;0;="7908163644310";;;;;;0;0;0;0;53;0;53;0;0;53;53;53;53;0
B100;FARMACORP;="7908163646710";="7908163646710";False;;0;0;="7908163646710";;;;;;0;0;0;0;46;0;46;0;0;46;46;46;46;0
B100;FARMACORP;="7908163651219";="7908163651219";False;;0;0;="7908163651219";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7908163659215";="7908163659215";False;;0;0;="7908163659215";;;;;;0;0;0;0;21;0;21;0;0;21;21;21;21;0
B100;FARMACORP;="7908163659819";="7908163659819";False;;0;0;="7908163659819";;;;;;0;0;0;0;77;1;76;0;1;76;77;77;77;0
B100;FARMACORP;="7908163663212";="7908163663212";False;;0;0;="7908163663212";;;;;;0;0;0;0;50;0;50;0;0;50;50;50;50;0
B100;FARMACORP;="7908163669214";="7908163669214";False;;0;0;="7908163669214";;;;;;0;0;0;0;38;0;38;0;0;38;38;38;38;0
B100;FARMACORP;="7908163669818";="7908163669818";False;;0;0;="7908163669818";;;;;;0;0;0;0;72;0;72;0;0;72;72;72;72;0
B100;FARMACORP;="7908163673211";="7908163673211";False;;0;0;="7908163673211";;;;;;0;0;0;0;50;0;50;0;0;50;50;50;50;0
B100;FARMACORP;="7908228802808";="7908228802808";False;;0;0;="7908228802808";;;;;;0;0;0;0;215;14;201;0;14;201;215;215;215;0
B100;FARMACORP;="7908228802822";="7908228802822";False;;0;0;="7908228802822";;;;;;0;0;0;0;628;95;533;0;95;533;628;628;628;0
B100;FARMACORP;="7908228802846";="7908228802846";False;;0;0;="7908228802846";;;;;;0;0;0;0;564;60;504;0;60;504;564;564;564;0
B100;FARMACORP;="7908228803256";="7908228803256";False;;0;0;="7908228803256";;;;;;0;0;0;0;205;46;159;0;46;159;205;205;205;0
B100;FARMACORP;="7908228803263";="7908228803263";False;;0;0;="7908228803263";;;;;;0;0;0;0;1175;0;1175;0;0;1175;1175;1175;1175;0
B100;FARMACORP;="7908228803294";="7908228803294";False;;0;0;="7908228803294";;;;;;0;0;0;0;241;40;201;0;40;201;241;241;241;0
B100;FARMACORP;="7908228804369";="7908228804369";False;;0;0;="7908228804369";;;;;;0;0;0;0;833;27;806;0;27;806;833;833;833;0
B100;FARMACORP;="7908228804376";="7908228804376";False;;0;0;="7908228804376";;;;;;0;0;0;0;670;40;587;0;40;587;670;670;670;0
B100;FARMACORP;="7908228804383";="7908228804383";False;;0;0;="7908228804383";;;;;;0;0;0;0;660;55;605;0;55;605;660;660;660;0
B100;FARMACORP;="7908228804390";="7908228804390";False;;0;0;="7908228804390";;;;;;0;0;0;0;548;24;514;0;24;514;548;548;548;0
B100;FARMACORP;="7908320400735";="7908320400735";False;;0;0;="7908320400735";;;;;;0;0;0;0;115;30;85;0;30;85;115;115;115;0
B100;FARMACORP;="7908320400773";="7908320400773";False;;0;0;="7908320400773";;;;;;0;0;0;0;51;6;44;0;6;44;51;51;51;0
B100;FARMACORP;="7908320401886";="7908320401886";False;;0;0;="7908320401886";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="7908320401930";="7908320401930";False;;0;0;="7908320401930";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7908320401954";="7908320401954";False;;0;0;="7908320401954";;;;;;0;0;0;0;34;0;34;0;0;34;34;34;34;0
B100;FARMACORP;="7908466000103";="7908466000103";False;;0;0;="7908466000103";;;;;;0;0;0;0;188;0;188;0;0;188;188;188;188;0
B100;FARMACORP;="7908466004804";="7908466004804";False;;0;0;="7908466004804";;;;;;0;0;0;0;164;0;154;0;0;154;164;164;164;0
B100;FARMACORP;="7908466010775";="7908466010775";False;;0;0;="7908466010775";;;;;;12;0;0;0;360;0;360;0;0;360;360;372;372;0
B100;FARMACORP;="793573214539";="793573214539";False;;0;0;="793573214539";;;;;;0;0;0;0;56;18;38;0;18;38;56;56;56;0
B100;FARMACORP;="793573238467";="793573238467";False;;0;0;="793573238467";;;;;;0;0;0;0;176;4;172;0;4;172;176;176;176;0
B100;FARMACORP;="79377";="79377";False;;0;0;="79377";;;;;;0;0;0;0;18;0;18;0;0;18;18;18;18;0
B100;FARMACORP;="795229112473";="795229112473";False;;0;0;="795229112473";;;;;;0;0;0;0;189;0;189;0;0;189;189;189;189;0
B100;FARMACORP;="796714270456";="796714270456";False;;0;0;="796714270456";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="7981360482338";="7981360482338";False;;0;0;="7981360482338";;;;;;0;0;0;0;3;0;0;0;0;0;3;3;3;0
B100;FARMACORP;="799192522826";="799192522826";False;;0;0;="799192522826";;;;;;0;0;0;0;1;0;0;0;0;0;1;1;1;0
B100;FARMACORP;="799192522833";="799192522833";False;;0;0;="799192522833";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="79957";="79957";False;;0;0;="79957";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="800161";="800161";False;;0;0;="800161";;;;;;0;0;0;0;33;0;33;0;0;33;33;33;33;0
B100;FARMACORP;="800171";="800171";False;;0;0;="800171";;;;;;0;0;0;0;73;0;73;0;0;73;73;73;73;0
B100;FARMACORP;="800181";="800181";False;;0;0;="800181";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="8001860187759";="8001860187759";False;;0;0;="8001860187759";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="8001860253072";="8001860253072";False;;0;0;="8001860253072";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="8001860254888";="8001860254888";False;;0;0;="8001860254888";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="8001860258633";="8001860258633";False;;0;0;="8001860258633";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="8001860259869";="8001860259869";False;;0;0;="8001860259869";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="800191";="800191";False;;0;0;="800191";;;;;;0;0;0;0;6;0;6;0;0;6;6;6;6;0
B100;FARMACORP;="8002297010580";="8002297010580";False;;0;0;="8002297010580";;;;;;0;0;0;0;123;30;93;0;30;93;123;123;123;0
B100;FARMACORP;="8002297059985";="8002297059985";False;;0;0;="8002297059985";;;;;;0;0;0;0;12;6;6;0;6;6;12;12;12;0
B100;FARMACORP;="8002297092609";="8002297092609";False;;0;0;="8002297092609";;;;;;0;0;0;0;32;2;30;0;2;30;32;32;32;0
B100;FARMACORP;="80024";="80024";False;;0;0;="80024";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="8002660033970";="8002660033970";False;;0;0;="8002660033970";;;;;;0;2334;1;2333;45;0;0;0;1;2333;2379;2379;2379;0
B100;FARMACORP;="8002660037312";="8002660037312";False;;0;0;="8002660037312";;;;;;0;0;0;0;360;180;180;0;180;180;360;360;360;0
